MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
bn,16.30091899999999,ms,48.72844099999999,ms,16.109343936920165,ms,43.594944082260135,ms,0.0,kb,0.0,kb,13073.5,kb,65367.5,kb,354,5604004
conv,21.62473400000007,ms,78.11070399999991,ms,26.44630402469635,ms,96.64214320373536,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,5604004
bn,16.41496,ms,48.96380499999997,ms,16.21782396888733,ms,43.868224018096925,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354,5604004
0,12.738566999999984,ms,27.026139999999966,ms,18.62336000537872,ms,35.768320189476015,ms,0.0,kb,0.0,kb,1012830.0,kb,3038490.0,kb,354,5604004
conv,19.14296000000001,ms,67.09973799999992,ms,50.17347191143036,ms,191.65420961761475,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354,5604004
bn,16.434731000000006,ms,49.16149,ms,16.24156795310974,ms,43.90521599578857,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354,5604004
conv,18.594364999999982,ms,65.28626800000016,ms,58.01567976379395,ms,223.15644762039184,ms,0.0,kb,0.0,kb,155820.0,kb,623280.0,kb,354,5604004
bn,16.309396999999993,ms,48.791495000000026,ms,16.468255828857423,ms,45.08172784614563,ms,0.0,kb,0.0,kb,155820.0,kb,779100.0,kb,354,5604004
conv,18.60748500000001,ms,65.24193399999989,ms,50.629088008880615,ms,193.51856172084808,ms,0.0,kb,0.0,kb,77910.0,kb,311640.0,kb,354,5604004
bn,16.549255000000016,ms,49.62887399999997,ms,16.32323187828064,ms,44.24403204536438,ms,0.0,kb,0.0,kb,77910.0,kb,389550.0,kb,354,5604004
conv,21.606690000000032,ms,78.09998100000003,ms,81.1352329082489,ms,315.4978892221451,ms,0.0,kb,0.0,kb,155820.0,kb,3175211.5,kb,354,5604004
bn,16.555262000000035,ms,49.537256000000035,ms,16.796159818649294,ms,45.98726368522644,ms,0.0,kb,0.0,kb,155820.0,kb,779100.0,kb,354,5604004
conv,18.763536999999985,ms,65.9186900000001,ms,41.820127912521365,ms,158.32143917942048,ms,0.0,kb,0.0,kb,19610.0,kb,78440.0,kb,354,5604004
bn,16.527572999999986,ms,49.64290800000001,ms,16.298559940338134,ms,44.222271965026856,ms,0.0,kb,0.0,kb,19610.0,kb,98050.0,kb,354,5604004
conv,21.56969599999998,ms,78.03521,ms,28.561023822784424,ms,105.17942393684388,ms,0.0,kb,0.0,kb,51940.0,kb,420337.0,kb,354,5604004
bn,16.49046100000002,ms,49.27931800000003,ms,16.273376015663146,ms,44.040864079475405,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354,5604004
0,12.969532000000036,ms,27.67639199999998,ms,18.76399998855591,ms,36.07760011959076,ms,0.0,kb,0.0,kb,1016546.0,kb,3049638.0,kb,354,5604004
conv,19.23540700000002,ms,67.60935499999987,ms,50.89884806060791,ms,194.42028930664063,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354,5604004
bn,16.595361999999998,ms,49.68752500000004,ms,16.4168959941864,ms,44.43254405975342,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354,5604004
avgpool,12.051772000000023,ms,23.85585600000002,ms,17.08153579235077,ms,32.45855971813202,ms,0.0,kb,0.0,kb,8480.0,kb,25440.0,kb,354,5604004
dropout,1.1266829999999997,ms,1.1266829999999997,ms,0.9538240003585815,ms,0.9538240003585815,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,5604004
fc,28.147348000000036,ms,58.40163099999993,ms,29.001696133613585,ms,52.30716812610626,ms,0.0,kb,0.0,kb,177.0,kb,531.0,kb,354,5604004
