MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS,NUMBER_OF_PARAMS
norm2,16.050296000000007,ms,47.766617000000004,ms,20.538624225616456,ms,57.23929645347595,ms,0.0,kb,0.0,kb,1062650.0,kb,5313250.0,kb,354,6957956
relu2,8.069006000000009,ms,11.248389000000003,ms,8.728095977783203,ms,14.086655987739563,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.364415999999956,ms,77.27247700000004,ms,56.726143754959104,ms,217.9259838590622,ms,0.0,kb,0.0,kb,207760.0,kb,972817.0,kb,354,6957956
norm,15.695506000000002,ms,46.54875300000004,ms,40.21372884368896,ms,116.29129671287536,ms,0.0,kb,0.0,kb,3464202.0,kb,17321010.0,kb,354,6957956
relu,8.037754000000001,ms,11.252689999999998,ms,24.019776169776918,ms,44.70819256305695,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv,21.373018000000027,ms,77.21465499999985,ms,165.5845439977646,ms,653.2759043636322,ms,0.0,kb,0.0,kb,1672712.0,kb,6692618.0,kb,354,6957956
pool,9.055031999999995,ms,11.089767999999996,ms,21.219775988101958,ms,21.219775988101958,ms,0.0,kb,0.0,kb,477029.0,kb,954058.0,kb,354,6957956
norm1,16.033503000000007,ms,47.53604999999998,ms,16.781631814956665,ms,45.900255861282346,ms,0.0,kb,0.0,kb,521247.5,kb,2606237.5,kb,354,6957956
relu1,8.050752999999998,ms,11.206309000000008,ms,7.908416050434113,ms,12.146368025302888,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,21.57786899999996,ms,76.9927619999998,ms,38.543840173721314,ms,145.02880062294005,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.17254000000001,ms,48.26634699999996,ms,16.127424000740053,ms,43.99276808834076,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,7.863985999999996,ms,11.02376699999999,ms,7.764256039142609,ms,11.607168028354645,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.672936000000018,ms,78.41631500000014,ms,36.56793617153168,ms,137.12835209655762,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,15.854673999999987,ms,47.1238970000001,ms,16.857023798942567,ms,46.172383746147155,ms,0.0,kb,0.0,kb,580768.0,kb,2903840.0,kb,354,6957956
relu1,7.8610349999999976,ms,10.991102000000012,ms,7.704128008365631,ms,12.046496015071869,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.634028000000058,ms,65.34240799999996,ms,37.332672180175784,ms,140.36246435451508,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.111072000000025,ms,48.03781800000004,ms,16.09379184150696,ms,43.83417589187622,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,7.998110000000007,ms,11.203087999999997,ms,7.870560063362122,ms,11.750912083625794,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.474872000000037,ms,77.57517999999999,ms,36.26777591133118,ms,136.07110392856598,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,15.810275999999977,ms,46.90777400000005,ms,17.022111974716186,ms,46.619743799209594,ms,0.0,kb,0.0,kb,587947.0,kb,2939735.0,kb,354,6957956
relu1,7.895892999999995,ms,11.023159999999988,ms,7.797856074810028,ms,12.265824085712433,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.589072999999974,ms,65.19683699999997,ms,39.3739200668335,ms,148.3848643846512,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.18777799999999,ms,48.292453999999964,ms,16.166175901412963,ms,44.07980800247192,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,7.869561000000008,ms,11.010553999999997,ms,7.763104047298431,ms,11.612288044452667,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.545288000000017,ms,77.92818300000015,ms,36.38911994457245,ms,136.53487998867035,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,15.959850000000003,ms,47.381615999999944,ms,17.499648191452028,ms,48.106656032562256,ms,0.0,kb,0.0,kb,615479.0,kb,3077395.0,kb,354,6957956
relu1,7.880515999999994,ms,11.019916,ms,7.806752076625824,ms,12.367648028850555,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.60768200000008,ms,65.19258899999986,ms,41.414719880104066,ms,156.5942713165283,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.108916999999977,ms,47.97033500000008,ms,16.063647963523866,ms,43.81862408161163,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,7.880224999999993,ms,11.002183999999994,ms,7.771200063705444,ms,11.586976075172425,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.65230999999997,ms,78.29455600000004,ms,36.509151982307436,ms,136.93897595119478,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,15.744946999999978,ms,46.854656999999996,ms,18.027263902664185,ms,49.82575992965698,ms,0.0,kb,0.0,kb,690008.0,kb,3450040.0,kb,354,6957956
relu1,8.042288,ms,11.198831999999992,ms,8.10720001077652,ms,12.793472028255463,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.808904000000034,ms,66.07268400000005,ms,43.846687631607054,ms,166.34179260349273,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
norm2,16.204306999999986,ms,48.24234900000003,ms,16.178943858146667,ms,44.10377607059479,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354,6957956
relu2,8.011276999999989,ms,11.214619999999998,ms,7.908288025856018,ms,11.805792029380799,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv2,21.460805999999994,ms,77.57340799999979,ms,36.29071985816955,ms,136.18332798957826,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354,6957956
norm1,15.738151999999998,ms,46.902618999999966,ms,18.76835232543945,ms,52.04227235984802,ms,0.0,kb,0.0,kb,737346.5,kb,3686732.5,kb,354,6957956
relu1,7.928960000000001,ms,11.075736000000028,ms,8.08099206352234,ms,12.876320112228393,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354,6957956
conv1,18.41329600000003,ms,64.50831099999986,ms,45.45411242389679,ms,172.77641599750518,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354,6957956
