MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
norm2,24.241263999999955,ms,75.39139399999974,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,9.036287000000007,ms,15.882348999999993,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,133.80568500000012,ms,534.7368419999987,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,66.66675500000015,ms,203.43470000000013,ms,0.0,ms,0,ms,623280.0,kb,3118524.0,kb,0.0,kb,0.0,kb,354
relu1,14.475516000000018,ms,26.386913999999976,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,142.47949299999985,ms,916.5211859999993,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.357107999999986,ms,75.78395600000006,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,9.046494000000008,ms,15.92022099999999,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,133.92630500000016,ms,535.1697859999996,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,72.26701900000005,ms,220.44037999999958,ms,0.0,ms,0,ms,675220.0,kb,3378401.0,kb,0.0,kb,0.0,kb,354
relu1,14.816001000000004,ms,27.261400000000027,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,152.83171099999942,ms,983.6211740000002,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.837537000000008,ms,77.31259999999997,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,10.074874000000005,ms,17.97124900000001,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,139.36245900000011,ms,556.9229420000006,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,77.67520299999998,ms,236.52395699999988,ms,0.0,ms,0,ms,727160.0,kb,3638278.0,kb,0.0,kb,0.0,kb,354
relu1,15.352902000000014,ms,28.333616,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,162.55693300000078,ms,1046.828863999998,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.76061299999999,ms,77.10550800000004,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,9.065267,ms,15.959490000000022,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,134.27187200000014,ms,536.5686699999995,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,82.98173599999974,ms,252.27189500000034,ms,0.0,ms,0,ms,779100.0,kb,3898155.0,kb,0.0,kb,0.0,kb,354
relu1,16.03204200000001,ms,29.695841999999985,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,172.8241380000003,ms,1113.7294650000017,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.78742400000003,ms,77.21368000000017,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,9.143361999999994,ms,16.097095999999993,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,134.4306590000004,ms,537.1901910000003,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,89.06983500000014,ms,270.99223000000006,ms,0.0,ms,0,ms,831040.0,kb,4158032.0,kb,0.0,kb,0.0,kb,354
relu1,16.963982000000023,ms,31.295069000000026,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,183.5945460000005,ms,1183.7489599999965,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.624411999999978,ms,76.74415399999988,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,9.117149999999995,ms,16.053466999999983,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,134.74430399999986,ms,537.9480459999994,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,93.86319800000004,ms,284.8597970000006,ms,0.0,ms,0,ms,882980.0,kb,4417909.0,kb,0.0,kb,0.0,kb,354
relu1,17.268173000000004,ms,32.11327599999996,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,193.67834599999975,ms,1249.3070990000028,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.660342999999987,ms,76.89225100000003,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
relu2,9.251759000000002,ms,16.316340999999998,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,134.590314,ms,537.1755460000012,ms,0.0,ms,0,ms,51940.0,kb,259700.0,kb,0.0,kb,0.0,kb,354
norm1,99.85116500000002,ms,302.8596900000004,ms,0.0,ms,0,ms,934920.0,kb,4677786.0,kb,0.0,kb,0.0,kb,354
relu1,17.94570799999999,ms,33.46901999999994,ms,0.0,ms,0,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,203.96669299999957,ms,1316.4438879999934,ms,0.0,ms,0,ms,207760.0,kb,1454320.0,kb,0.0,kb,0.0,kb,354
norm2,24.544455000000056,ms,76.63977400000002,ms,0.0,ms,0,ms,207760.0,kb,1039508.0,kb,0.0,kb,0.0,kb,354
