MODULE,SELF_CPU_TOTAL,SELF_CPU_TIME_UOM,CPU_TOTAL,CPU_TOTAL_UOM,SELF_GPU_TOTAL,SELF_GPU_UOM,GPU_TOTAL,GPU_TOTAL_UOM,SELF_CPU MEM,SELF_CPU_MEM_UOM,CPU_MEM,CPU_MEM_UOM,SELF_GPU_MEM,SELF_GPU_MEM_UOM,GPU_MEM,GPU_MEM_UOM,NUMBER_OF_CALLS
norm2,16.395563000000003,ms,48.93429300000011,ms,16.27228802394867,ms,44.37795208072662,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.031308000000001,ms,11.228157999999992,ms,7.964768047809601,ms,11.822592075824737,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.879354000000024,ms,79.29720500000003,ms,36.65219208145142,ms,137.66163227558135,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,15.98978900000002,ms,47.6171629999999,ms,20.29228825378418,ms,56.6088325214386,ms,0.0,kb,0.0,kb,901667.0,kb,4508335.0,kb,354
relu1,8.016927000000004,ms,11.221525999999997,ms,8.445087963104248,ms,13.581663962364196,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.698496000000063,ms,65.50601499999989,ms,49.73136048603058,ms,189.84301019954682,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.563662999999995,ms,49.77104599999994,ms,16.459103925704955,ms,44.91315198898315,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.984004999999999,ms,11.178770000000002,ms,7.9030400385856625,ms,11.796096059322357,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.57204000000001,ms,77.89784199999988,ms,36.42572811889649,ms,136.67619210910797,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.38250200000002,ms,49.252502999999955,ms,21.19385623550415,ms,59.187712593078615,ms,0.0,kb,0.0,kb,1073121.0,kb,5365605.0,kb,354
relu1,8.199583999999994,ms,11.407272,ms,8.79702401971817,ms,14.119392052173614,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.888021999999975,ms,66.32183799999989,ms,52.20838393402099,ms,199.73884806251525,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.617134000000007,ms,49.83675099999998,ms,16.489439874649047,ms,44.995872005462644,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.015049000000005,ms,11.224604999999995,ms,7.935456022262573,ms,11.827136055946351,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.91806900000003,ms,79.2091499999998,ms,36.679584181785586,ms,137.64998416805267,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.162103000000013,ms,47.976806000000025,ms,21.303359848976136,ms,59.52288031864166,ms,0.0,kb,0.0,kb,1123573.0,kb,5617865.0,kb,354
relu1,8.047655999999995,ms,11.250841999999997,ms,8.886176040649413,ms,14.456096102714538,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.058482,ms,66.95648999999999,ms,54.15811202526093,ms,207.52361448574067,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.449855999999983,ms,49.06933200000008,ms,16.341119919776915,ms,44.55958413410187,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.009699999999983,ms,11.213440999999998,ms,7.922944012165069,ms,11.814208075046539,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.892686999999974,ms,79.20645199999977,ms,36.659776235580445,ms,137.61177631950378,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.17027500000001,ms,48.02751999999998,ms,21.652031986236572,ms,60.49865612220764,ms,0.0,kb,0.0,kb,1047105.0,kb,5235525.0,kb,354
relu1,8.041953,ms,11.254111000000002,ms,9.116704144001007,ms,14.918752132892608,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.915913999999976,ms,66.4243150000001,ms,56.07398449420929,ms,215.28294427776336,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.438755,ms,49.08324499999998,ms,16.325183913230894,ms,44.529408038139344,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,7.995953999999999,ms,11.196260999999996,ms,7.911424038887024,ms,11.823648069381713,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.690882999999996,ms,78.38555900000007,ms,36.4549442358017,ms,136.8153921766281,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.140704000000007,ms,47.94367900000001,ms,22.061503929138183,ms,61.72790397644043,ms,0.0,kb,0.0,kb,1117672.0,kb,5588360.0,kb,354
relu1,8.041978000000002,ms,11.248067000000015,ms,9.521696087360382,ms,15.69552006483078,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.85244799999999,ms,66.17949700000013,ms,58.05468811511994,ms,223.17628756046295,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.54052199999998,ms,49.666565000000084,ms,16.400383910179137,ms,44.82041596317291,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.013957999999995,ms,11.228523000000017,ms,7.9434240193367005,ms,11.848736053943634,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.831494000000045,ms,78.97300400000006,ms,36.60649606227875,ms,137.44192028808592,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.158566999999977,ms,48.054141000000115,ms,22.433791582107546,ms,62.863135564804075,ms,0.0,kb,0.0,kb,1149432.0,kb,5747160.0,kb,354
relu1,8.152512000000002,ms,11.34862799999998,ms,10.00793612575531,ms,16.5752321472168,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.96692299999998,ms,66.66636299999999,ms,60.47244839477539,ms,232.86870399475097,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.60042100000005,ms,49.934176999999934,ms,16.490943773269652,ms,45.026431709289554,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.025838,ms,11.252465999999988,ms,7.9324800443649295,ms,11.847136073112488,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.664323999999976,ms,78.31023399999991,ms,36.43337616348266,ms,136.84227200222014,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.099018000000004,ms,47.76942099999998,ms,22.68262372779846,ms,63.61990342712402,ms,0.0,kb,0.0,kb,1301713.0,kb,6508565.0,kb,354
relu1,7.996961,ms,11.193000000000003,ms,10.228736055374146,ms,17.153376169204712,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.954679000000056,ms,66.616298,ms,62.20569568538666,ms,239.79328018951415,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.460375000000003,ms,49.25566100000003,ms,16.37017592716217,ms,44.6254719953537,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.044906999999993,ms,11.281304000000016,ms,7.957152060031891,ms,11.882496101856232,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.721552999999986,ms,78.53275499999982,ms,36.49401625442505,ms,137.00864029979707,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.186887000000002,ms,48.09726199999989,ms,23.19078385257721,ms,65.15753534984589,ms,0.0,kb,0.0,kb,1344220.0,kb,6721100.0,kb,354
relu1,8.111429999999999,ms,11.353763000000004,ms,10.74092812013626,ms,18.13526416063309,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.104692999999994,ms,67.15425799999988,ms,64.38998426437378,ms,248.52713691997528,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.68163200000001,ms,50.27823299999993,ms,16.571391845703126,ms,45.295359912872314,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.001277000000005,ms,11.20139300000002,ms,7.910336042881012,ms,11.832256051540375,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.73925800000006,ms,78.57726000000011,ms,36.4855041809082,ms,136.96486417007446,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.211123999999995,ms,48.27163899999999,ms,23.708512113571167,ms,66.6761919631958,ms,0.0,kb,0.0,kb,1382730.0,kb,6913650.0,kb,354
relu1,8.084472000000007,ms,11.302439000000007,ms,11.185919991970062,ms,19.057280096530913,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.91126000000002,ms,66.42288,ms,66.31401557826996,ms,256.18310511302946,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.76548799999999,ms,50.556906000000026,ms,16.648863869667053,ms,45.50899192523956,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.042287999999992,ms,11.249551000000007,ms,7.941408024311066,ms,11.841600031375885,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.918953000000002,ms,79.41775999999993,ms,36.69571196079254,ms,137.7209601354599,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.28741799999998,ms,48.49464199999993,ms,24.13583989238739,ms,67.97964773082734,ms,0.0,kb,0.0,kb,1432733.0,kb,7163665.0,kb,354
relu1,8.242924999999998,ms,11.46409099999999,ms,11.918880029201507,ms,20.360960031032562,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.148954999999997,ms,67.37018100000014,ms,68.9028794593811,ms,266.5973749418259,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.605348,ms,49.89786600000013,ms,16.525823949813844,ms,45.16905593109131,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.105874999999992,ms,11.332058999999981,ms,8.006752021312714,ms,11.926400037288666,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.024401000000022,ms,79.87924999999993,ms,36.769024061203005,ms,138.08096038341523,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.588722999999966,ms,49.95642600000003,ms,24.934080018997193,ms,70.35923201942444,ms,0.0,kb,0.0,kb,1472008.0,kb,7360040.0,kb,354
relu1,8.080280999999994,ms,11.290930000000001,ms,12.336863943576812,ms,21.361695883274077,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.981608000000012,ms,66.68577999999995,ms,70.48710372924805,ms,272.87836633205416,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.842281999999997,ms,50.86989099999995,ms,16.73635189437866,ms,45.79695985031128,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.102720999999997,ms,11.347919999999993,ms,8.012032041072846,ms,11.968096072673797,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.835443999999963,ms,78.9585829999998,ms,36.618336109161376,ms,137.43942442703246,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.209310000000002,ms,48.18957399999993,ms,24.85190410041809,ms,70.13964805030822,ms,0.0,kb,0.0,kb,1519011.0,kb,7595055.0,kb,354
relu1,8.087283000000006,ms,11.294663000000005,ms,12.78719992685318,ms,22.23519997358322,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.03014700000002,ms,66.86460299999987,ms,72.60633575439454,ms,281.3466241941452,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.83171599999996,ms,50.895772000000065,ms,16.70931185722351,ms,45.741407836914064,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.060796999999997,ms,11.27007999999999,ms,7.965824016094208,ms,11.876128018856049,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.912772999999977,ms,79.39596100000009,ms,36.74406401252747,ms,137.86576023292542,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.289673999999973,ms,48.45529599999995,ms,25.28752006340027,ms,71.43891192817688,ms,0.0,kb,0.0,kb,1532079.0,kb,7660395.0,kb,354
relu1,8.085302999999998,ms,11.302723999999994,ms,13.23103986978531,ms,23.132159821987152,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.10195399999999,ms,67.17094699999991,ms,74.6611201286316,ms,289.588992726326,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.742766000000007,ms,50.361896999999935,ms,16.648799922943116,ms,45.47807982254028,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.137948999999994,ms,11.37641100000001,ms,8.053376019001007,ms,11.97174405145645,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.97407799999999,ms,79.65389500000006,ms,36.75488003921509,ms,137.98691236686707,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.249046000000032,ms,48.36308900000005,ms,25.723647825241088,ms,72.732031955719,ms,0.0,kb,0.0,kb,1560289.0,kb,7801445.0,kb,354
relu1,8.272459,ms,11.509895000000004,ms,13.895328010082245,ms,24.32220790052414,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.128080000000033,ms,67.25650800000004,ms,77.14729616165161,ms,299.57404854297636,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.797879999999942,ms,50.77468700000008,ms,16.674879796028137,ms,45.62828778553009,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.121138000000006,ms,11.331715000000024,ms,8.036672005176545,ms,11.939584040164947,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.75593000000001,ms,78.70816199999992,ms,36.55814412879944,ms,137.22316845989226,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.291391999999988,ms,48.535871,ms,26.12953599357605,ms,73.99273592185975,ms,0.0,kb,0.0,kb,1568181.0,kb,7840905.0,kb,354
relu1,8.068112000000001,ms,11.273880000000016,ms,14.165504078388214,ms,24.984191993236543,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.988802999999965,ms,66.72045300000006,ms,78.72534422397614,ms,305.8234894990921,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.805419999999998,ms,50.800844000000076,ms,16.700671854019166,ms,45.68867179107666,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.05571,ms,11.260174000000006,ms,7.98108799791336,ms,11.879648028850555,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.005485999999987,ms,79.7104849999998,ms,36.76764793777466,ms,138.16652824115752,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.353171999999955,ms,48.75157999999993,ms,26.56972816848755,ms,75.36249609184266,ms,0.0,kb,0.0,kb,1565156.0,kb,7825780.0,kb,354
relu1,8.109663,ms,11.346657000000004,ms,14.603744067192078,ms,25.85321609401703,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.979644999999977,ms,66.69732899999995,ms,80.7691209936142,ms,314.1367055082321,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.76718299999996,ms,50.435011999999986,ms,16.656319843292238,ms,45.51999980545044,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.071534999999985,ms,11.277000999999998,ms,7.9870400123596195,ms,11.894944017410278,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.91142599999999,ms,79.31826999999991,ms,36.74428811836243,ms,138.02448040008545,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm1,16.227920999999995,ms,48.366591000000035,ms,26.811040229797364,ms,76.09968015670776,ms,0.0,kb,0.0,kb,1613301.0,kb,8066505.0,kb,354
relu1,8.052081000000005,ms,11.251809000000009,ms,14.80371210861206,ms,26.303776134490967,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.150436999999965,ms,67.36792600000008,ms,82.94380782318115,ms,322.7774396123886,ms,0.0,kb,0.0,kb,207760.0,kb,831040.0,kb,354
norm2,16.75032599999999,ms,50.40451199999991,ms,16.64051178073883,ms,45.518367863655094,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu2,8.093981999999995,ms,11.293089,ms,8.00483201599121,ms,11.90966403579712,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.863247999999984,ms,79.14354199999993,ms,36.664064037323,ms,137.69232030773162,ms,0.0,kb,0.0,kb,51940.0,kb,349537.0,kb,354
norm,16.426472000000004,ms,49.3408869999999,ms,27.463967903137206,ms,77.9973120803833,ms,0.0,kb,0.0,kb,1670870.0,kb,8354350.0,kb,354
relu,8.229710000000006,ms,11.43934,ms,15.264479922771454,ms,27.039391941547393,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv,21.86671900000004,ms,79.1673020000001,ms,167.64732841968535,ms,661.5495055418014,ms,0.0,kb,0.0,kb,849499.0,kb,3398525.5,kb,354
pool,9.314445999999991,ms,11.53579799999998,ms,15.160447894096375,ms,15.160447894096375,ms,0.0,kb,0.0,kb,207760.0,kb,415520.0,kb,354
norm1,16.91869,ms,50.853785999999936,ms,17.600256175994872,ms,48.32105602645874,ms,0.0,kb,0.0,kb,207760.0,kb,1038800.0,kb,354
relu1,8.124988000000005,ms,11.346854,ms,8.040191999912262,ms,11.917791991710663,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.978134999999995,ms,66.63999300000002,ms,38.33782427024841,ms,144.2411845293045,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.659010000000038,ms,49.734770000000026,ms,16.45843184661865,ms,44.54569588661194,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.132570999999999,ms,11.343157000000001,ms,8.06512000322342,ms,11.586143993854522,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.07505099999998,ms,80.010302,ms,36.7782400560379,ms,138.11299230289458,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.507817999999997,ms,49.40327100000002,ms,17.258528120040893,ms,47.307903871536254,ms,0.0,kb,0.0,kb,220833.5,kb,1104167.5,kb,354
relu1,8.092201999999999,ms,11.309853000000002,ms,8.003935997962952,ms,11.888896013259888,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.92880399999997,ms,66.43662099999995,ms,39.12172802448273,ms,147.37683236122132,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.612537000000003,ms,49.60791099999997,ms,16.410175838470458,ms,44.38575988960266,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.064581000000004,ms,11.288854000000008,ms,8.027776017665863,ms,11.572256036281585,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.986917999999957,ms,79.7461779999999,ms,36.665408087730405,ms,137.73788825416565,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.635297999999988,ms,49.947523999999945,ms,17.488896251678465,ms,48.0307519493103,ms,0.0,kb,0.0,kb,233730.0,kb,1168650.0,kb,354
relu1,8.05147800000001,ms,11.265822999999997,ms,7.970464015960693,ms,11.878688033103943,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.03827799999999,ms,66.88453399999995,ms,40.393663637161254,ms,152.5754872303009,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.576297999999994,ms,49.49391100000006,ms,16.397375843048096,ms,44.30835188484192,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.027434000000003,ms,11.245173999999997,ms,7.984064041137695,ms,11.512384057044983,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,21.973321999999964,ms,79.62836400000002,ms,36.637248059272764,ms,137.5543362426758,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.65609699999998,ms,50.23987699999995,ms,17.699968210220337,ms,48.67964804458618,ms,0.0,kb,0.0,kb,246803.5,kb,1234017.5,kb,354
relu1,8.085160000000004,ms,11.317733000000008,ms,8.017280035972595,ms,11.953984072685241,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,18.96691499999995,ms,66.62000799999993,ms,41.61766383552551,ms,157.53279893016816,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.612558,ms,49.652604999999994,ms,16.4316478805542,ms,44.40252793312073,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.200977,ms,11.440242999999999,ms,8.148192014217377,ms,11.685216022014618,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.130241000000023,ms,80.18485800000006,ms,36.688512154579165,ms,137.85936026859284,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.66124799999999,ms,50.33465500000003,ms,17.73785611152649,ms,48.89094388771057,ms,0.0,kb,0.0,kb,259700.0,kb,1298500.0,kb,354
relu1,8.07658699999999,ms,11.308343999999995,ms,8.00259201335907,ms,11.930144054412843,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.194082999999967,ms,67.47206399999993,ms,42.926847965240476,ms,162.6842567129135,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.646824999999986,ms,49.75731399999999,ms,16.460767875671387,ms,44.47859191703797,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.046895999999995,ms,11.288195000000009,ms,8.00739202451706,ms,11.548736077785492,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.10170099999995,ms,80.1353569999999,ms,36.706240089416504,ms,137.89638445568085,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.742932999999994,ms,50.51624200000003,ms,17.932448003768922,ms,49.398943864822385,ms,0.0,kb,0.0,kb,272773.5,kb,1363867.5,kb,354
relu1,8.043354000000004,ms,11.268073999999997,ms,7.95001605129242,ms,11.925504059791566,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.083327000000008,ms,67.07210200000011,ms,44.3716802778244,ms,168.50079963111878,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.60108500000003,ms,49.525586999999966,ms,16.417727834701537,ms,44.27007988166809,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.109261999999996,ms,11.347225999999988,ms,8.067104028701783,ms,11.596064037322998,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.047780000000067,ms,79.86488799999965,ms,36.680544127464294,ms,137.76844832897186,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.596778000000004,ms,50.20926399999995,ms,17.937887897491454,ms,49.53945603179932,ms,0.0,kb,0.0,kb,285670.0,kb,1428350.0,kb,354
relu1,8.093337,ms,11.337700999999996,ms,7.993728018760681,ms,12.01363203716278,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.19463899999998,ms,67.52258800000017,ms,45.55388802623749,ms,173.22579294204712,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.574108000000006,ms,49.626102999999944,ms,16.3866238822937,ms,44.33359991073608,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.052905999999997,ms,11.268466000000005,ms,8.02112001991272,ms,11.539872023582458,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.14950000000003,ms,80.23055399999981,ms,36.765024110794066,ms,138.09440021514894,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.63228799999998,ms,50.27081300000003,ms,18.08233582878113,ms,49.93647991752624,ms,0.0,kb,0.0,kb,298743.5,kb,1493717.5,kb,354
relu1,8.039775999999991,ms,11.246547999999999,ms,7.938304002761841,ms,11.961984001159667,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.14461700000001,ms,67.28140899999987,ms,46.579008403778076,ms,177.33344028282164,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.635552999999994,ms,49.841601000000026,ms,16.448607921600342,ms,44.50063995552063,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,8.172283000000007,ms,11.408780000000018,ms,8.121599995613098,ms,11.677600012779235,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.16961000000004,ms,80.31962599999993,ms,36.72563206958771,ms,137.96748828220367,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.53484299999998,ms,49.88688000000012,ms,18.123391803741455,ms,49.94454394721985,ms,0.0,kb,0.0,kb,311640.0,kb,1558200.0,kb,354
relu1,8.021899000000012,ms,11.237015,ms,7.937120028972625,ms,11.98758400774002,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.140152999999984,ms,67.21010999999996,ms,47.836960463523866,ms,182.40499304771424,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.60152,ms,49.71728599999998,ms,16.41526394081116,ms,44.34995197868347,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.976636000000012,ms,11.185559000000014,ms,7.919040035247803,ms,11.436320072174071,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.13308699999998,ms,80.231004,ms,36.72464014530182,ms,138.0101763906479,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.472601000000004,ms,49.68028000000011,ms,18.16470394897461,ms,50.05571215057373,ms,0.0,kb,0.0,kb,324713.5,kb,1623567.5,kb,354
relu1,8.008426,ms,11.215857999999999,ms,7.915040021419525,ms,12.01312003660202,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.305606000000004,ms,67.89646199999996,ms,49.271840367317196,ms,188.1418898859024,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.599205000000005,ms,49.61392699999994,ms,16.40771197128296,ms,44.26470398521423,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
relu2,7.98994,ms,11.201366999999998,ms,7.924512059688568,ms,11.452096087932587,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv2,22.048514000000015,ms,79.88860599999995,ms,36.708480127334596,ms,137.86345645809175,ms,0.0,kb,0.0,kb,13073.5,kb,194071.0,kb,354
norm1,16.49493099999999,ms,49.73528599999995,ms,18.318367969512938,ms,50.57897610282898,ms,0.0,kb,0.0,kb,337610.0,kb,1688050.0,kb,354
relu1,8.029031999999988,ms,11.236762000000011,ms,7.9328960223197935,ms,12.061120024204254,ms,0.0,kb,0.0,kb,0.0,kb,0.0,kb,354
conv1,19.335372000000024,ms,68.04305300000004,ms,50.525503844261166,ms,193.1632648668289,ms,0.0,kb,0.0,kb,51940.0,kb,207760.0,kb,354
norm2,16.56248299999997,ms,49.621863000000026,ms,16.384159912109375,ms,44.265791975021365,ms,0.0,kb,0.0,kb,51940.0,kb,259700.0,kb,354
